id,commit_ID,project,func_before,func_after,diff_lines,vul
8749,3e54b2a6314eda11617ff7a7b899c251e222b1a1,ProjectKB,"public class main {
public String getClassName() {
return wrapper.getServletClass();
}
}","public class main {
public String getClassName() {
return wrapper.getServletClass();
}
}",,0
3082,338a74dfa42a7b19d39adecacfa5f626a050e807,ProjectKB,"public class main {
public ActiveMQPrefetchPolicy getPrefetchPolicy() {
return prefetchPolicy;
}
}","public class main {
public ActiveMQPrefetchPolicy getPrefetchPolicy() {
return prefetchPolicy;
}
}",,0
9659,e922f89290f236f3107039de61af0375826bd96d,ProjectKB,"public class main {
public void setDocumentBuilderFactory(DocumentBuilderFactory documentBuilderFactory) {
this.documentBuilderFactory = documentBuilderFactory;
}
}","public class main {
public void setDocumentBuilderFactory(DocumentBuilderFactory documentBuilderFactory) {
this.documentBuilderFactory = documentBuilderFactory;
}
}",,0
9274,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,ProjectKB,"public class main {
public FileVisitResult visitFileFailed(Path file, IOException exc) throws IOException {
DeploymentRepositoryLogger.ROOT_LOGGER.cannotCopyFile(exc, file);
return FileVisitResult.CONTINUE;
}
}","public class main {
public FileVisitResult visitFileFailed(Path file, IOException exc) throws IOException {
DeploymentRepositoryLogger.ROOT_LOGGER.cannotCopyFile(exc, file);
return FileVisitResult.CONTINUE;
}
}",,0
11082,3bba91131b5257e64b9d0a2193e1e32a145b2a2,ProjectKB,"public class main {
public void testPointRangeQueryWithoutUpperTerm() throws ParserException, IOException {
Query q = parse(""PointRangeQueryWithoutUpperTerm.xml"");
dumpResults(""PointRangeQueryWithoutUpperTerm"", q, 5);
}
}","public class main {
public void testPointRangeQueryWithoutUpperTerm() throws ParserException, IOException {
Query q = parse(""PointRangeQueryWithoutUpperTerm.xml"");
dumpResults(""PointRangeQueryWithoutUpperTerm"", q, 5);
}
}",,0
5743,46ae8627a6887d0c810905585b40845193b9a9f8,ProjectKB,"public class main {
public void save_whenThereIsAnExistingCredentialAndOverwriteIsFalse_logsCREDENTIAL_ACCESS() {
when(credentialDataService.findMostRecent(CREDENTIAL_NAME)).thenReturn(existingCredential);
when(permissionService.hasPermission(userContext.getAclUser(), CREDENTIAL_NAME, WRITE))
.thenReturn(true);
subject.save(
userContext,
parametersList,
CREDENTIAL_NAME,
false,
""password"",
generationParameters,
credentialValue,
accessControlEntries,
currentUserPermissions);
assertThat(parametersList.get(0).getAuditingOperationCode(), equalTo(CREDENTIAL_ACCESS));
assertThat(parametersList.get(0).getCredentialName(), equalTo(CREDENTIAL_NAME));
}
}","public class main {
public void save_whenThereIsAnExistingCredentialAndOverwriteIsFalse_logsCREDENTIAL_ACCESS() {
when(credentialDataService.findMostRecent(CREDENTIAL_NAME)).thenReturn(existingCredential);
when(permissionService.hasPermission(userContext.getAclUser(), CREDENTIAL_NAME, WRITE))
.thenReturn(true);
subject.save(
userContext,
parametersList,
CREDENTIAL_NAME,
false,
""password"",
generationParameters,
credentialValue,
accessControlEntries,
currentUserPermissions);
assertThat(parametersList.get(0).getAuditingOperationCode(), equalTo(CREDENTIAL_ACCESS));
assertThat(parametersList.get(0).getCredentialName(), equalTo(CREDENTIAL_NAME));
}
}",,0
3250,3a7749a6d327cacbc7bf93cd50a0e2dee0b935ba,ProjectKB,"public class main {
public void setIdentityProviderProvisioning(IdentityProviderProvisioning identityProviderProvisioning) {
this.identityProviderProvisioning = identityProviderProvisioning;
}
}","public class main {
public void setIdentityProviderProvisioning(IdentityProviderProvisioning identityProviderProvisioning) {
this.identityProviderProvisioning = identityProviderProvisioning;
}
}",,0
17061,5a47697519018eb4918df33a21faae811e85f01a,ProjectKB,"public class main {
public void testMemberFlakeIdGeneratorConfig() {
FlakeIdGeneratorConfig c = instance.getConfig().findFlakeIdGeneratorConfig(""flakeIdGenerator"");
assertEquals(3, c.getPrefetchCount());
assertEquals(10L, c.getPrefetchValidityMillis());
assertEquals(20L, c.getIdOffset());
assertEquals(30L, c.getNodeIdOffset());
assertEquals(""flakeIdGenerator*"", c.getName());
assertFalse(c.isStatisticsEnabled());
}
}","public class main {
public void testMemberFlakeIdGeneratorConfig() {
FlakeIdGeneratorConfig c = instance.getConfig().findFlakeIdGeneratorConfig(""flakeIdGenerator"");
assertEquals(3, c.getPrefetchCount());
assertEquals(10L, c.getPrefetchValidityMillis());
assertEquals(20L, c.getIdOffset());
assertEquals(30L, c.getNodeIdOffset());
assertEquals(""flakeIdGenerator*"", c.getName());
assertFalse(c.isStatisticsEnabled());
}
}",,0
8203,8b54b20fc488ae3e83f4a350a707dc0303ade23,ProjectKB,"public class main {
public void testLocalJsonRequest() throws Exception {
doJsonRequest(Client.localClient, false);
}
}","public class main {
public void testLocalJsonRequest() throws Exception {
doJsonRequest(Client.localClient, false);
}
}",,0
9949,f9fd6e9e26224f26f1542224ce187e04c27b268,ProjectKB,"public class main {
public void testBooleanQueryXML() throws ParserException, IOException {
Query q = parse(""BooleanQuery.xml"");
dumpResults(""BooleanQuery"", q, 5);
}
}","public class main {
public void testBooleanQueryXML() throws ParserException, IOException {
Query q = parse(""BooleanQuery.xml"");
dumpResults(""BooleanQuery"", q, 5);
}
}",,0
10543,6df14c8b1e3c644f9f810149e80bba0c2f073dab,ProjectKB,"public class main {
public boolean hasResult() {
return true;
}
}","public class main {
public boolean hasResult() {
return true;
}
}",,0
6482,a4755e6b10c813c6efbe3b8e8a81a61027a8595a,ProjectKB,"public class main {
public void popupMenuCanceled(PopupMenuEvent arg0) {
}
}","public class main {
public void popupMenuCanceled(PopupMenuEvent arg0) {
}
}",,0
4498,9730cd6a3bbb481ee4e400b51952b537589c469d,ProjectKB,"public class main {
public void cannotCreateUserWithNonAsciiUsername() {
ScimUser user = new ScimUser(null, ""joe$eph"", ""Jo"", ""User"");
user.addEmail(""jo@blah.com"");
db.createUser(user, ""j7hyqpassX"");
}
}","public class main {
public void cannotCreateUserWithNonAsciiUsername() {
ScimUser user = new ScimUser(null, ""joe$eph"", ""Jo"", ""User"");
user.addEmail(""jo@blah.com"");
db.createUser(user, ""j7hyqpassX"");
}
}",,0
16750,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b,ProjectKB,"public class main {
public static void validateRequiredUserGroups(UaaUser user, ClientDetails client) {
Collection<String> requiredUserGroups = ofNullable((Collection<String>) client.getAdditionalInformation().get(REQUIRED_USER_GROUPS)).orElse(emptySet());
if (!UaaTokenUtils.hasRequiredUserAuthorities(requiredUserGroups, user.getAuthorities())) {
throw new InvalidTokenException(""User does not meet the client's required group criteria."");
}
}
}","public class main {
public static void validateRequiredUserGroups(UaaUser user, ClientDetails client) {
Collection<String> requiredUserGroups = ofNullable((Collection<String>) client.getAdditionalInformation().get(REQUIRED_USER_GROUPS)).orElse(emptySet());
if (!UaaTokenUtils.hasRequiredUserAuthorities(requiredUserGroups, user.getAuthorities())) {
throw new InvalidTokenException(""User does not meet the client's required group criteria."");
}
}
}",,0
1340,eaf8cc4cd2015456307ff3fcf98e49f2826fa270,ProjectKB,"public class main {
public ValidationResult validateInstance(ViewInstanceDefinition viewInstanceDefinition, ValidationContext validationContext) {
return null;
}
}","public class main {
public ValidationResult validateInstance(ViewInstanceDefinition viewInstanceDefinition, ValidationContext validationContext) {
return null;
}
}",,0
8607,d50df341432df1049c6c85bf2dcda9eb0be04d73,ProjectKB,"public class main {
private static Configuration createOverridingEntries() {
final Configuration sourceConf = newConfigurationWithDefaults();
sourceConf.set(""mapreduce.map.maxattempts"", ""4"");
sourceConf.set(""yarn.app.mapreduce.am.resource.mb"", ""2048"");
sourceConf.set(""yarn.app.mapreduce.am.resource.cpu-vcores"", ""16"");
sourceConf.set(""mapreduce.map.log.level"", ""TRACE"");
sourceConf.set(""yarn.app.mapreduce.am.command-opts"", ""-XX:MaxPermSize=256m"");
sourceConf.set(""yarn.app.mapreduce.am.env"", ""PATH=/path1:$PATH"");
sourceConf.set(""mapreduce.job.priority"", ""1"");
sourceConf.set(""mapreduce.job.queuename"", ""default1"");
sourceConf.set(""mapreduce.job.acl-view-job"", ""view"");
sourceConf.set(""mapreduce.job.acl-modify-job"", ""modify"");
return sourceConf;
}
}","public class main {
private static Configuration createOverridingEntries() {
final Configuration sourceConf = newConfigurationWithDefaults();
sourceConf.set(""mapreduce.map.maxattempts"", ""4"");
sourceConf.set(""yarn.app.mapreduce.am.resource.mb"", ""2048"");
sourceConf.set(""yarn.app.mapreduce.am.resource.cpu-vcores"", ""16"");
sourceConf.set(""mapreduce.map.log.level"", ""TRACE"");
sourceConf.set(""yarn.app.mapreduce.am.command-opts"", ""-XX:MaxPermSize=256m"");
sourceConf.set(""yarn.app.mapreduce.am.env"", ""PATH=/path1:$PATH"");
sourceConf.set(""mapreduce.job.priority"", ""1"");
sourceConf.set(""mapreduce.job.queuename"", ""default1"");
sourceConf.set(""mapreduce.job.acl-view-job"", ""view"");
sourceConf.set(""mapreduce.job.acl-modify-job"", ""modify"");
return sourceConf;
}
}",,0
6770,784fabac7d1586a5614bd4bc8854fd62850dbe26,ProjectKB,"public class main {
public Builder writeTimeout(long timeout, TimeUnit unit) {
if (timeout < 0) throw new IllegalArgumentException(""timeout < 0"");
if (unit == null) throw new IllegalArgumentException(""unit == null"");
long millis = unit.toMillis(timeout);
if (millis > Integer.MAX_VALUE) throw new IllegalArgumentException(""Timeout too large."");
if (millis == 0 && timeout > 0) throw new IllegalArgumentException(""Timeout too small."");
writeTimeout = (int) millis;
return this;
}
}","public class main {
public Builder writeTimeout(long timeout, TimeUnit unit) {
if (timeout < 0) throw new IllegalArgumentException(""timeout < 0"");
if (unit == null) throw new IllegalArgumentException(""unit == null"");
long millis = unit.toMillis(timeout);
if (millis > Integer.MAX_VALUE) throw new IllegalArgumentException(""Timeout too large."");
if (millis == 0 && timeout > 0) throw new IllegalArgumentException(""Timeout too small."");
writeTimeout = (int) millis;
return this;
}
}",,0
15396,efcb46c710e3f56805b9257a63d1306882f4faf9,ProjectKB,"public class main {
public ExternalResourceHandler(String baseResource, String welcomeFile) {
Assert.notNull(baseResource);
this.baseResource = baseResource;
this.welcomeFile = welcomeFile;
}
}","public class main {
public ExternalResourceHandler(String baseResource, String welcomeFile) {
Assert.notNull(baseResource);
this.baseResource = baseResource;
this.welcomeFile = welcomeFile;
}
}",,0
14828,717289bc10b6f3b204cb6d14881f530174c6235,ProjectKB,"public class main {
public void sign(final SignableSAMLObject signableObject) throws SecurityException {
org.opensaml.xmlsec.signature.Signature signature = OpenSAMLUtil.buildSignature();
signature.setCanonicalizationAlgorithm(SignatureConstants.ALGO_ID_C14N_EXCL_OMIT_COMMENTS);
signature.setSignatureAlgorithm(sigAlgo);
signature.setSigningCredential(loader.getCredential());
signature.setKeyInfo(keyInfoGenerator.generate(loader.getCredential()));
signableObject.setSignature(signature);
signableObject.releaseDOM();
signableObject.releaseChildrenDOM(true);
}
public String sign(final String request, final String relayState)
throws NoSuchAlgorithmException, WSSecurityException, InvalidKeyException, UnsupportedEncodingException,
SignatureException {
Merlin crypto = new Merlin();
crypto.setKeyStore(loader.getKeyStore());
PrivateKey privateKey = crypto.getPrivateKey(loader.getCredential().getPublicKey(), callbackHandler);
java.security.Signature signature = java.security.Signature.getInstance(jceSigAlgo);
signature.initSign(privateKey);
String requestToSign =
SSOConstants.SAML_REQUEST + ""="" + request + ""&""
+ SSOConstants.RELAY_STATE + ""="" + relayState + ""&""
+ SSOConstants.SIG_ALG + ""="" + URLEncoder.encode(sigAlgo, StandardCharsets.UTF_8.name());
signature.update(requestToSign.getBytes(StandardCharsets.UTF_8));
return Base64.getEncoder().encodeToString(signature.sign());
}
public String encode(final RequestAbstractType request, final boolean useDeflateEncoding)
throws WSSecurityException, TransformerException, IOException {
StringWriter writer = new StringWriter();
write(writer, request, true);
writer.close();
String requestMessage = writer.toString();
byte[] deflatedBytes;
if (useDeflateEncoding) {
deflatedBytes = new DeflateEncoderDecoder().
deflateToken(requestMessage.getBytes(StandardCharsets.UTF_8));
}
}","public class main {
public void sign(final SignableSAMLObject signableObject) throws SecurityException {
org.opensaml.xmlsec.signature.Signature signature = OpenSAMLUtil.buildSignature();
signature.setCanonicalizationAlgorithm(SignatureConstants.ALGO_ID_C14N_EXCL_OMIT_COMMENTS);
signature.setSignatureAlgorithm(sigAlgo);
signature.setSigningCredential(loader.getCredential());
signature.setKeyInfo(keyInfoGenerator.generate(loader.getCredential()));
signableObject.setSignature(signature);
signableObject.releaseDOM();
signableObject.releaseChildrenDOM(true);
}
public String sign(final String request, final String relayState)
throws NoSuchAlgorithmException, WSSecurityException, InvalidKeyException, UnsupportedEncodingException,
SignatureException {
Merlin crypto = new Merlin();
crypto.setKeyStore(loader.getKeyStore());
PrivateKey privateKey = crypto.getPrivateKey(loader.getCredential().getPublicKey(), callbackHandler);
java.security.Signature signature = java.security.Signature.getInstance(jceSigAlgo);
signature.initSign(privateKey);
String requestToSign =
SSOConstants.SAML_REQUEST + ""="" + request + ""&""
+ SSOConstants.RELAY_STATE + ""="" + relayState + ""&""
+ SSOConstants.SIG_ALG + ""="" + URLEncoder.encode(sigAlgo, StandardCharsets.UTF_8.name());
signature.update(requestToSign.getBytes(StandardCharsets.UTF_8));
return Base64.getEncoder().encodeToString(signature.sign());
}
public String encode(final RequestAbstractType request, final boolean useDeflateEncoding)
throws WSSecurityException, TransformerException, IOException {
StringWriter writer = new StringWriter();
write(writer, request, true);
writer.close();
String requestMessage = writer.toString();
byte[] deflatedBytes;
if (useDeflateEncoding) {
deflatedBytes = new DeflateEncoderDecoder().
deflateToken(requestMessage.getBytes(StandardCharsets.UTF_8));
}
}",,0
18635,3c20b874fba9cc2a78b9ace10208de1602b56c3f,ProjectKB,"public class main {
public void test_where_with_condition_or() {
Entity from = from(Entity.class);
OnGoingLogicalCondition condition = condition(from.getCode()).eq(""test"").or(from.getCode()).eq(""test2"");
where(from.getName()).eq(""test"").or(condition);
Query<Entity> select = select(from);
assertEquals(
""select entity_0 from Entity entity_0 where entity_0.name = :name_1 or ( entity_0.code = :code_2 or entity_0.code = :code_3 )"",
select.getQuery());
}
}","public class main {
public void test_where_with_condition_or() {
Entity from = from(Entity.class);
OnGoingLogicalCondition condition = condition(from.getCode()).eq(""test"").or(from.getCode()).eq(""test2"");
where(from.getName()).eq(""test"").or(condition);
Query<Entity> select = select(from);
assertEquals(
""select entity_0 from Entity entity_0 where entity_0.name = :name_1 or ( entity_0.code = :code_2 or entity_0.code = :code_3 )"",
select.getQuery());
}
}",,0
8521,49a3f0a11d41f7124b893a08dc9e67594c32e2e,ProjectKB,"public class main {
public void testException() throws Exception {
String notFoundPath = ""/c/"" + COLL_NAME + ""/abccdef"";
String incorrectPayload = ""{rebalance-leaders: {maxAtOnce: abc, maxWaitSeconds: xyz}
}","public class main {
public void testException() throws Exception {
String notFoundPath = ""/c/"" + COLL_NAME + ""/abccdef"";
String incorrectPayload = ""{rebalance-leaders: {maxAtOnce: abc, maxWaitSeconds: xyz}
}",,0
76,0bcd69,ProjectKB,"public class main {
public Stream(Integer identifier, Http2UpgradeHandler handler) {
this(identifier, handler, null);
}
}","public class main {
public Stream(Integer identifier, Http2UpgradeHandler handler) {
this(identifier, handler, null);
}
}",,0
18435,992b5d9c24102ad20330d36c0a71162753a37449,ProjectKB,"public class main {
public void endParameterEntity(String name, Augmentations augs) throws XNIException {
fPEDepth--;
fReadingExternalDTD = fPEntityStack[fPEDepth];
}
}","public class main {
public void endParameterEntity(String name, Augmentations augs) throws XNIException {
fPEDepth--;
fReadingExternalDTD = fPEntityStack[fPEDepth];
}
}",,0
2022,6d9fc04c052adbc79bbbb1c63f3f00c816fb8e5,ProjectKB,"public class main {
public void succeeded(FrameworkMethod method) {
LOG.info(""SUCCEEDED "" + testName);
}
}","public class main {
public void succeeded(FrameworkMethod method) {
LOG.info(""SUCCEEDED "" + testName);
}
}",,0
10191,2736b6fe0b3fa22ec8e2b4184897ecadb021fc78,ProjectKB,"public class main {
public static String normalize(final String fileName, final boolean unixSeparator) {
final char separator = unixSeparator ? UNIX_SEPARATOR : WINDOWS_SEPARATOR;
return doNormalize(fileName, separator, true);
}
}","public class main {
public static String normalize(final String fileName, final boolean unixSeparator) {
final char separator = unixSeparator ? UNIX_SEPARATOR : WINDOWS_SEPARATOR;
return doNormalize(fileName, separator, true);
}
}",,0
6980,db6069667708a59c75a785f310d4a2df3698122,ProjectKB,"public class main {
protected Client getClientFromBasicAuthScheme(MultivaluedMap<String, String> params) {
Client client = null;
String[] userInfo = AuthorizationUtils.getBasicAuthUserInfo(getMessageContext());
if (userInfo != null && userInfo.length == 2) {
client = getAndValidateClientFromIdAndSecret(userInfo[0], userInfo[1], params);
}
validateClientAuthenticationMethod(client, OAuthConstants.TOKEN_ENDPOINT_AUTH_BASIC);
return client;
}
}","public class main {
protected Client getClientFromBasicAuthScheme(MultivaluedMap<String, String> params) {
Client client = null;
String[] userInfo = AuthorizationUtils.getBasicAuthUserInfo(getMessageContext());
if (userInfo != null && userInfo.length == 2) {
client = getAndValidateClientFromIdAndSecret(userInfo[0], userInfo[1], params);
}
validateClientAuthenticationMethod(client, OAuthConstants.TOKEN_ENDPOINT_AUTH_BASIC);
return client;
}
}",,0
5105,a34f55fc97a81966faf21e3ae404ec24f1f31cf7,ProjectKB,"public class main {
public void init() {
mockSecurityContextAccessor = Mockito.mock(SecurityContextAccessor.class);
endpoints = new UserIdConversionEndpoints(provisioning, mockSecurityContextAccessor);
endpoints.setScimUserEndpoints(scimUserEndpoints);
endpoints.setEnabled(true);
when(mockSecurityContextAccessor.getAuthorities()).thenReturn(authorities);
when(mockSecurityContextAccessor.getAuthenticationInfo()).thenReturn(""mock object"");
when(provisioning.retrieveActive(anyString())).thenReturn(Collections.singletonList(MultitenancyFixture.identityProvider(""test-origin"", ""uaa"")));
}
}","public class main {
public void init() {
mockSecurityContextAccessor = Mockito.mock(SecurityContextAccessor.class);
endpoints = new UserIdConversionEndpoints(provisioning, mockSecurityContextAccessor);
endpoints.setScimUserEndpoints(scimUserEndpoints);
endpoints.setEnabled(true);
when(mockSecurityContextAccessor.getAuthorities()).thenReturn(authorities);
when(mockSecurityContextAccessor.getAuthenticationInfo()).thenReturn(""mock object"");
when(provisioning.retrieveActive(anyString())).thenReturn(Collections.singletonList(MultitenancyFixture.identityProvider(""test-origin"", ""uaa"")));
}
}",,0
898,e9db95831b9db69fbc0bef499b0d3f41bc6448f,ProjectKB,"public class main {
public TermsHelper() {
fieldmap = new HashMap<>(5);
}
}","public class main {
public TermsHelper() {
fieldmap = new HashMap<>(5);
}
}",,0
12562,294b8ce638df6e237e819537b333e02853bb612,ProjectKB,"public class main {
public final boolean isDisposed() {
return disposed;
}
}","public class main {
public final boolean isDisposed() {
return disposed;
}
}",,0
14093,f2d54c4ecb75c7264d4160ca7c461135712201a9,ProjectKB,"public class main {
protected void populateModel(ModelNode source, ModelNode target) throws OperationFailedException {
populate(source, target);
}
}","public class main {
protected void populateModel(ModelNode source, ModelNode target) throws OperationFailedException {
populate(source, target);
}
}",,0
17984,2207733b82d85e354fa1a6fd114dae665816fdf,ProjectKB,"public class main {
public void flush() throws IOException {
doFlush(true);
}
}","public class main {
public void flush() throws IOException {
doFlush(true);
}
}",,0
14641,8b40fdba289c62f4defae51c1f76860f0159c44,ProjectKB,"public class main {
public static JsonWebKey verifyJwkKey(PublicKey key, SignatureAlgorithm keyAlgo, String jsonJwk) {
return readJwkKey(JwsUtils.verify(key, keyAlgo, jsonJwk));
}
}","public class main {
public static JsonWebKey verifyJwkKey(PublicKey key, SignatureAlgorithm keyAlgo, String jsonJwk) {
return readJwkKey(JwsUtils.verify(key, keyAlgo, jsonJwk));
}
}",,0
6962,39cafcb05c99f2aa9fce7e6597664c9ed6a63a9,ProjectKB,"public class main {
public void testGarbageHeaders() {
byte[] data = (""<html>\r\n"" +
""<head><title>400 Bad Request</title></head>\r\n"" +
""<body bgcolor=\""white\"">\r\n"" +
""<center><h1>400 Bad Request</h1></center>\r\n"" +
""<hr><center>nginx/1.1.19</center>\r\n"" +
""</body>\r\n"" +
""</html>\r\n"").getBytes();
EmbeddedChannel ch = new EmbeddedChannel(new HttpResponseDecoder());
ch.writeInbound(Unpooled.copiedBuffer(data));
HttpResponse res = ch.readInbound();
assertThat(res.protocolVersion(), sameInstance(HttpVersion.HTTP_1_0));
assertThat(res.status().code(), is(999));
assertThat(res.decoderResult().isFailure(), is(true));
assertThat(res.decoderResult().isFinished(), is(true));
assertThat(ch.readInbound(), is(nullValue()));
ch.writeInbound(Unpooled.copiedBuffer(data));
assertThat(ch.readInbound(), is(nullValue()));
ch.finish();
assertThat(ch.readInbound(), is(nullValue()));
}
}","public class main {
public void testGarbageHeaders() {
byte[] data = (""<html>\r\n"" +
""<head><title>400 Bad Request</title></head>\r\n"" +
""<body bgcolor=\""white\"">\r\n"" +
""<center><h1>400 Bad Request</h1></center>\r\n"" +
""<hr><center>nginx/1.1.19</center>\r\n"" +
""</body>\r\n"" +
""</html>\r\n"").getBytes();
EmbeddedChannel ch = new EmbeddedChannel(new HttpResponseDecoder());
ch.writeInbound(Unpooled.copiedBuffer(data));
HttpResponse res = ch.readInbound();
assertThat(res.protocolVersion(), sameInstance(HttpVersion.HTTP_1_0));
assertThat(res.status().code(), is(999));
assertThat(res.decoderResult().isFailure(), is(true));
assertThat(res.decoderResult().isFinished(), is(true));
assertThat(ch.readInbound(), is(nullValue()));
ch.writeInbound(Unpooled.copiedBuffer(data));
assertThat(ch.readInbound(), is(nullValue()));
ch.finish();
assertThat(ch.readInbound(), is(nullValue()));
}
}",,0
8447,dcb5a74a3987d2264ad195c7844bbb6c81216610,ProjectKB,"public class main {
public YAMLLibrary getLibrary() {
return library;
}
}","public class main {
public YAMLLibrary getLibrary() {
return library;
}
}",,0
13298,9434a44d3449d620b1be70206819f8275b4a750,ProjectKB,"public class main {
public void testIdleStateInvalidFrame02() throws Exception {
http2Connect();
sendData(3, new byte[] {});
handleGoAwayResponse(1);
}
}","public class main {
public void testIdleStateInvalidFrame02() throws Exception {
http2Connect();
sendData(3, new byte[] {});
handleGoAwayResponse(1);
}
}",,0
965,03eaadc25323d8c8c89f528e8585033ed90c50f,ProjectKB,"public class main {
public void invalidPath() {
this.exception.expect(NoSuchResourceException.class);
this.nativeRepository
.setSearchLocations(""file:./src/test/resources/test/{profile}
}","public class main {
public void invalidPath() {
this.exception.expect(NoSuchResourceException.class);
this.nativeRepository
.setSearchLocations(""file:./src/test/resources/test/{profile}
}",,0
11237,b711cf5b8841e5d239717850d1d6d3cad2382a6,ProjectKB,"public class main {
protected String getCookieResponseTrace(int streamId, int cookieCount) {
return getResponseBodyFrameTrace(streamId, ""text/plain;charset=UTF-8"",
""Cookie count: "" + cookieCount, null);
}
}","public class main {
protected String getCookieResponseTrace(int streamId, int cookieCount) {
return getResponseBodyFrameTrace(streamId, ""text/plain;charset=UTF-8"",
""Cookie count: "" + cookieCount, null);
}
}",,0
14918,9c1f4d905da59bf446570ac28df5b68a37281f35,ProjectKB,"public class main {
public int getState() {
return state;
}
}","public class main {
public int getState() {
return state;
}
}",,0
8768,3e54b2a6314eda11617ff7a7b899c251e222b1a1,ProjectKB,"public class main {
public String getServerInfo() {
return ServerInfo.getServerInfo();
}
}","public class main {
public String getServerInfo() {
return ServerInfo.getServerInfo();
}
}",,0
8698,d50df341432df1049c6c85bf2dcda9eb0be04d73,ProjectKB,"public class main {
protected String getDryRun(CoordinatorJobBean coordJob) throws Exception{
int materializationWindow = ConfigurationService
.getInt(CoordMaterializeTriggerService.CONF_MATERIALIZATION_WINDOW);
Date startTime = coordJob.getStartTime();
long startTimeMilli = startTime.getTime();
long endTimeMilli = startTimeMilli + (materializationWindow * 1000);
Date jobEndTime = coordJob.getEndTime();
Date endTime = new Date(endTimeMilli);
if (endTime.compareTo(jobEndTime) > 0) {
endTime = jobEndTime;
}
String jobId = coordJob.getId();
LOG.info(""["" + jobId + ""]: Update status to RUNNING"");
coordJob.setStatus(Job.Status.RUNNING);
coordJob.setPending();
Configuration jobConf = null;
try {
jobConf = new XConfiguration(new StringReader(coordJob.getConf()));
}
catch (IOException e1) {
LOG.warn(""Configuration parse error. read from DB :"" + coordJob.getConf(), e1);
}
String action = new CoordMaterializeTransitionXCommand(coordJob, materializationWindow, startTime,
endTime).materializeActions(true);
return coordJob.getJobXml() + System.getProperty(""line.separator"") + ""***actions for instance***"" + action;
}
}","public class main {
protected String getDryRun(CoordinatorJobBean coordJob) throws Exception{
int materializationWindow = ConfigurationService
.getInt(CoordMaterializeTriggerService.CONF_MATERIALIZATION_WINDOW);
Date startTime = coordJob.getStartTime();
long startTimeMilli = startTime.getTime();
long endTimeMilli = startTimeMilli + (materializationWindow * 1000);
Date jobEndTime = coordJob.getEndTime();
Date endTime = new Date(endTimeMilli);
if (endTime.compareTo(jobEndTime) > 0) {
endTime = jobEndTime;
}
String jobId = coordJob.getId();
LOG.info(""["" + jobId + ""]: Update status to RUNNING"");
coordJob.setStatus(Job.Status.RUNNING);
coordJob.setPending();
Configuration jobConf = null;
try {
jobConf = new XConfiguration(new StringReader(coordJob.getConf()));
}
catch (IOException e1) {
LOG.warn(""Configuration parse error. read from DB :"" + coordJob.getConf(), e1);
}
String action = new CoordMaterializeTransitionXCommand(coordJob, materializationWindow, startTime,
endTime).materializeActions(true);
return coordJob.getJobXml() + System.getProperty(""line.separator"") + ""***actions for instance***"" + action;
}
}",,0
8999,00be4f9774e1adf8e7ccc2664da8005fc30bb11d,ProjectKB,"public class main {
private synchronized void executeFunctionReexecuteException(FunctionContext context) {
retryCountForExecuteFunctionReexecuteException++;
DistributedSystem ds = InternalDistributedSystem.getAnyInstance();
LogWriter logger = ds.getLogWriter();
logger.fine(""Executing executeException in TestFunction on Member : ""
+ ds.getDistributedMember() + ""with Context : "" + context);
if (retryCountForExecuteFunctionReexecuteException >= 5) {
logger.fine(""Tried Function Execution 5 times. Now Returning after 5 attempts"");
context.getResultSender()
.lastResult(new Integer(retryCountForExecuteFunctionReexecuteException));
retryCountForExecuteFunctionReexecuteException = 0;
return;
}
if (context.getArguments() instanceof Boolean) {
logger.fine(""MyFunctionExecutionException is intentionally thrown"");
throw new FunctionInvocationTargetException(
new MyFunctionExecutionException(""I have been thrown from TestFunction""));
}
}
}","public class main {
private synchronized void executeFunctionReexecuteException(FunctionContext context) {
retryCountForExecuteFunctionReexecuteException++;
DistributedSystem ds = InternalDistributedSystem.getAnyInstance();
LogWriter logger = ds.getLogWriter();
logger.fine(""Executing executeException in TestFunction on Member : ""
+ ds.getDistributedMember() + ""with Context : "" + context);
if (retryCountForExecuteFunctionReexecuteException >= 5) {
logger.fine(""Tried Function Execution 5 times. Now Returning after 5 attempts"");
context.getResultSender()
.lastResult(new Integer(retryCountForExecuteFunctionReexecuteException));
retryCountForExecuteFunctionReexecuteException = 0;
return;
}
if (context.getArguments() instanceof Boolean) {
logger.fine(""MyFunctionExecutionException is intentionally thrown"");
throw new FunctionInvocationTargetException(
new MyFunctionExecutionException(""I have been thrown from TestFunction""));
}
}
}",,0
